Product,Year,Month,Retailer,SalesMethod,UnitsSold,Revenue,OperatingProfit
Women's Street Footwear,2021,9,Foot Locker,Online,1990,566.42,2526.969
Women's Street Footwear,2021,9,Foot Locker,Outlet,262,8.713,488.885
Women's Street Footwear,2021,9,Kohl's,In-store,700,280.0,101.5
Women's Street Footwear,2021,9,Kohl's,Online,1131,289.898,631.7909999999999
Women's Street Footwear,2021,9,Kohl's,Outlet,147,5.733,2.408
Women's Street Footwear,2021,9,Sports Direct,In-store,1150,435.0,129.625
Women's Street Footwear,2021,9,Sports Direct,Online,4677,922.609,2257.545
Women's Street Footwear,2021,9,Sports Direct,Outlet,10579,3694.22,2724.142
Women's Street Footwear,2021,9,Walmart,In-store,300,180.0,54.0
Women's Street Footwear,2021,9,Walmart,Online,1166,151.839,701.613
Women's Street Footwear,2021,9,Walmart,Outlet,739,251.022,699.196
Women's Street Footwear,2021,9,West Gear,In-store,1725,551.25,169.438
Women's Street Footwear,2021,9,West Gear,Online,1187,1977.752,2864.878
Women's Street Footwear,2021,9,West Gear,Outlet,375,742.209,770.685
Women's Street Footwear,2021,10,Amazon,In-store,200,120.0,42.0
Women's Street Footwear,2021,10,Amazon,Online,1059,223.553,3585.787
Women's Street Footwear,2021,10,Amazon,Outlet,1099,382.049,1912.938
Women's Street Footwear,2021,10,Foot Locker,In-store,1050,450.0,162.875
Women's Street Footwear,2021,10,Foot Locker,Online,1903,548.404,4662.954
Women's Street Footwear,2021,10,Foot Locker,Outlet,1046,285.768,2082.252
Women's Street Footwear,2021,10,Kohl's,In-store,650,300.0,108.75
Women's Street Footwear,2021,10,Kohl's,Online,907,240.862,1586.409
Women's Street Footwear,2021,10,Kohl's,Outlet,120,4.08,1.632
Women's Street Footwear,2021,10,Sports Direct,In-store,975,445.0,132.563
Women's Street Footwear,2021,10,Sports Direct,Online,2934,667.679,2131.106
Women's Street Footwear,2021,10,Sports Direct,Outlet,4696,1924.858,2123.394
Women's Street Footwear,2021,10,Walmart,In-store,400,240.0,72.0
Women's Street Footwear,2021,10,Walmart,Online,1050,168.616,808.001
Women's Street Footwear,2021,10,Walmart,Outlet,647,189.368,776.943
Women's Street Footwear,2021,10,West Gear,In-store,1625,655.0,203.875
Women's Street Footwear,2021,10,West Gear,Online,1211,246.251,3301.672
Women's Street Footwear,2021,10,West Gear,Outlet,401,10.463,918.393
Women's Street Footwear,2021,11,Amazon,In-store,295,162.25,40.563
Women's Street Footwear,2021,11,Amazon,Online,1281,281.603,755.867
Women's Street Footwear,2021,11,Amazon,Outlet,1356,634.254,222.101
Women's Street Footwear,2021,11,Foot Locker,In-store,1725,716.0,243.751
Women's Street Footwear,2021,11,Foot Locker,Online,2466,587.121,4274.36
Women's Street Footwear,2021,11,Foot Locker,Outlet,1992,685.52,3296.324
Women's Street Footwear,2021,11,Kohl's,In-store,840,410.0,152.3
Women's Street Footwear,2021,11,Kohl's,Online,1118,349.874,1046.38
Women's Street Footwear,2021,11,Kohl's,Outlet,230,8.393,664.536
Women's Street Footwear,2021,11,Sports Direct,In-store,935,445.25,158.075
Women's Street Footwear,2021,11,Sports Direct,Online,3062,1076.311,414.184
Women's Street Footwear,2021,11,Sports Direct,Outlet,542,19.609,8.198
Women's Street Footwear,2021,11,Walmart,In-store,525,288.75,86.625
Women's Street Footwear,2021,11,Walmart,Online,270,13.941,5.654
Women's Street Footwear,2021,11,Walmart,Outlet,598,241.362,61.254000000000005
Women's Street Footwear,2021,11,West Gear,In-store,2420,1004.5,316.188
Women's Street Footwear,2021,11,West Gear,Online,1743,323.199,2735.703
Women's Street Footwear,2021,11,West Gear,Outlet,621,17.732,1467.959
Women's Street Footwear,2021,12,Amazon,In-store,725,417.5,126.875
Women's Street Footwear,2021,12,Amazon,Online,1328,466.085,1045.147
Women's Street Footwear,2021,12,Amazon,Outlet,868,316.046,125.895
Women's Street Footwear,2021,12,Foot Locker,In-store,1975,977.5,311.25
Women's Street Footwear,2021,12,Foot Locker,Online,3952,1561.557,2263.667
Women's Street Footwear,2021,12,Foot Locker,Outlet,2498,838.147,1618.003
Women's Street Footwear,2021,12,Kohl's,In-store,1000,550.0,168.438
Women's Street Footwear,2021,12,Kohl's,Online,1296,441.02,168.504
Women's Street Footwear,2021,12,Kohl's,Outlet,267,10.524,4.545999999999999
Women's Street Footwear,2021,12,Sports Direct,In-store,1150,685.0,254.75
Women's Street Footwear,2021,12,Sports Direct,Online,3109,1293.861,418.199
Women's Street Footwear,2021,12,Sports Direct,Outlet,1061,425.659,110.915
Women's Street Footwear,2021,12,West Gear,In-store,3325,1822.5,610.5
Women's Street Footwear,2021,12,West Gear,Online,2271,709.962,288.417
Women's Street Footwear,2021,12,West Gear,Outlet,699,31.787,12.057
