Year,Month,State,City,Product,UnitsSold,Revenue,OperatingProfit
2021,1,Utah,Salt Lake City,Men's Street Footwear,557,110.262,1006.02
2021,1,Utah,Salt Lake City,Women's Apparel,640,167.908,51.068
2021,1,Utah,Salt Lake City,Women's Athletic Footwear,326,84.302,804.041
2021,1,Utah,Salt Lake City,Women's Street Footwear,560,147.35,52.235
2021,1,Vermont,Burlington,Men's Apparel,355,141.486,43.004
2021,1,Vermont,Burlington,Men's Athletic Footwear,527,170.924,69.031
2021,1,Vermont,Burlington,Men's Street Footwear,829,274.801,111.059
2021,1,Vermont,Burlington,Women's Apparel,514,170.347,60.229
2021,1,Vermont,Burlington,Women's Athletic Footwear,281,82.888,1505.625
2021,1,Vermont,Burlington,Women's Street Footwear,507,135.906,41.403
2021,1,Virginia,Richmond,Men's Apparel,712,211.946,85.618
2021,1,Virginia,Richmond,Men's Athletic Footwear,891,202.972,82.131
2021,1,Virginia,Richmond,Men's Street Footwear,1186,274.761,138.247
2021,1,Virginia,Richmond,Women's Apparel,881,201.879,111.771
2021,1,Virginia,Richmond,Women's Athletic Footwear,652,126.22,44.882
2021,1,Virginia,Richmond,Women's Street Footwear,875,144.095,43.635
2021,1,West Virginia,Charleston,Men's Apparel,158,57.636,612.875
2021,1,West Virginia,Charleston,Men's Athletic Footwear,293,81.062,28.65
2021,1,West Virginia,Charleston,Men's Street Footwear,531,152.248,61.249
2021,1,West Virginia,Charleston,Women's Apparel,284,80.697,802.625
2021,1,West Virginia,Charleston,Women's Athletic Footwear,95,582.5,287.875
2021,1,West Virginia,Charleston,Women's Street Footwear,288,57.762,715.688
2021,1,Wisconsin,Milwaukee,Men's Apparel,258,92.378,28.046
2021,1,Wisconsin,Milwaukee,Men's Athletic Footwear,378,107.496,43.273
2021,1,Wisconsin,Milwaukee,Men's Street Footwear,640,179.48,72.33
2021,1,Wisconsin,Milwaukee,Women's Apparel,384,107.688,43.344
2021,1,Wisconsin,Milwaukee,Women's Athletic Footwear,194,46.232,606.75
2021,1,Wisconsin,Milwaukee,Women's Street Footwear,387,77.088,966.25
2021,1,Wyoming,Cheyenne,Men's Apparel,195,69.39,991.0
2021,1,Wyoming,Cheyenne,Men's Athletic Footwear,455,143.78,50.739
2021,1,Wyoming,Cheyenne,Men's Street Footwear,441,107.639,37.964
2021,1,Wyoming,Cheyenne,Women's Apparel,516,164.408,49.984
2021,1,Wyoming,Cheyenne,Women's Athletic Footwear,254,82.052,992.0
2021,1,Wyoming,Cheyenne,Women's Street Footwear,441,143.549,50.597
2021,2,Alaska,Anchorage,Men's Apparel,325,167.0,42.335
2021,2,Alaska,Anchorage,Men's Athletic Footwear,763,300.061,80.034
2021,2,Alaska,Anchorage,Men's Street Footwear,1366,496.042,158.097
2021,2,Alaska,Anchorage,Women's Apparel,452,197.804,60.084
2021,2,Alaska,Anchorage,Women's Athletic Footwear,221,89.754,900.875
2021,2,Alaska,Anchorage,Women's Street Footwear,821,299.947,75.84
2021,2,Arizona,Phoenix,Men's Apparel,245,71.184,1512.25
2021,2,Arizona,Phoenix,Men's Athletic Footwear,667,200.81,81.366
2021,2,Arizona,Phoenix,Men's Street Footwear,845,193.272,68.558
2021,2,Arizona,Phoenix,Women's Apparel,554,146.94,1007.204
2021,2,Arizona,Phoenix,Women's Athletic Footwear,356,94.162,775.649
2021,2,Arizona,Phoenix,Women's Street Footwear,668,200.421,70.879
2021,2,Arkansas,Little Rock,Men's Apparel,534,119.635,986.312
2021,2,Arkansas,Little Rock,Men's Athletic Footwear,438,72.001,1420.063
2021,2,Arkansas,Little Rock,Men's Street Footwear,1000,164.014,66.241
2021,2,Arkansas,Little Rock,Women's Apparel,685,89.505,1009.18
2021,2,Arkansas,Little Rock,Women's Athletic Footwear,398,52.43,1200.0
2021,2,Arkansas,Little Rock,Women's Street Footwear,514,51.291,1255.5
2021,2,California,San Francisco,Men's Apparel,3214,1364.545,619.413
2021,2,California,San Francisco,Men's Athletic Footwear,4117,1499.746,264.214
2021,2,California,San Francisco,Men's Street Footwear,4118,1326.576,428.901
2021,2,California,San Francisco,Women's Apparel,3617,1669.758,173.699
2021,2,California,San Francisco,Women's Athletic Footwear,3461,1241.853,316.171
2021,2,California,San Francisco,Women's Street Footwear,3538,1271.68,385.855
2021,2,Connecticut,Hartford,Men's Apparel,326,105.514,983.294
2021,2,Connecticut,Hartford,Men's Athletic Footwear,202,1028.974,974.313
2021,2,Connecticut,Hartford,Men's Street Footwear,756,174.184,61.726
2021,2,Connecticut,Hartford,Women's Apparel,480,126.348,44.672
2021,2,Connecticut,Hartford,Women's Athletic Footwear,198,980.838,801.125
2021,2,Connecticut,Hartford,Women's Street Footwear,277,998.926,1015.5
2021,2,Delaware,Wilmington,Men's Apparel,290,115.425,34.949
2021,2,Delaware,Wilmington,Men's Athletic Footwear,228,62.946,869.438
2021,2,Delaware,Wilmington,Men's Street Footwear,672,188.748,66.712
2021,2,Delaware,Wilmington,Women's Apparel,423,133.822,54.026
2021,2,Delaware,Wilmington,Women's Athletic Footwear,195,53.985,838.0
2021,2,Delaware,Wilmington,Women's Street Footwear,288,57.762,793.5
2021,2,Florida,Orlando,Men's Apparel,322,115.848,1675.0
2021,2,Florida,Orlando,Men's Athletic Footwear,853,258.411,91.562
2021,2,Florida,Orlando,Men's Street Footwear,1422,425.664,192.786
2021,2,Florida,Orlando,Women's Apparel,632,209.168,95.031
2021,2,Florida,Orlando,Women's Athletic Footwear,443,144.214,43.967
2021,2,Florida,Orlando,Women's Street Footwear,978,220.434,56.126
2021,2,Georgia,Atlanta,Men's Apparel,286,82.881,824.567
2021,2,Georgia,Atlanta,Men's Athletic Footwear,1190,305.171,107.945
2021,2,Georgia,Atlanta,Men's Street Footwear,1763,453.512,206.09
2021,2,Georgia,Atlanta,Women's Apparel,604,157.294,39.869
2021,2,Georgia,Atlanta,Women's Athletic Footwear,393,104.668,42.235
2021,2,Georgia,Atlanta,Women's Street Footwear,1240,244.001,62.015
2021,2,Hawaii,Honolulu,Men's Apparel,188,76.786,547.25
2021,2,Hawaii,Honolulu,Men's Athletic Footwear,536,217.939,55.029
2021,2,Hawaii,Honolulu,Men's Street Footwear,662,214.932,65.071
2021,2,Hawaii,Honolulu,Women's Apparel,452,161.988,65.468
2021,2,Hawaii,Honolulu,Women's Athletic Footwear,281,103.546,920.313
2021,2,Hawaii,Honolulu,Women's Street Footwear,536,217.939,65.926
2021,2,Idaho,Boise,Men's Apparel,408,105.458,1799.0
2021,2,Idaho,Boise,Men's Athletic Footwear,616,157.878,63.86
2021,2,Idaho,Boise,Men's Street Footwear,780,150.049,53.208
2021,2,Idaho,Boise,Women's Apparel,716,165.464,75.15
2021,2,Idaho,Boise,Women's Athletic Footwear,600,137.87,55.699
2021,2,Idaho,Boise,Women's Street Footwear,604,157.462,55.833
2021,2,Indiana,Indianapolis,Men's Apparel,258,92.378,28.046
2021,2,Indiana,Indianapolis,Men's Athletic Footwear,250,81.9,33.045
2021,2,Indiana,Indianapolis,Men's Street Footwear,699,197.417,79.655
2021,2,Indiana,Indianapolis,Women's Apparel,375,61.425,751.0
2021,2,Indiana,Indianapolis,Women's Athletic Footwear,161,38.544,504.125
2021,2,Indiana,Indianapolis,Women's Street Footwear,375,92.025,37.033
2021,2,Iowa,Des Moines,Men's Apparel,188,61.444,969.0
2021,2,Iowa,Des Moines,Men's Athletic Footwear,189,46.131,569.75
2021,2,Iowa,Des Moines,Men's Street Footwear,640,154.06,46.665
2021,2,Iowa,Des Moines,Women's Apparel,318,989.5,529.0
2021,2,Iowa,Des Moines,Women's Athletic Footwear,98,593.75,258.625
2021,2,Iowa,Des Moines,Women's Street Footwear,260,41.2,528.0
2021,2,Kansas,Wichita,Men's Apparel,293,80.926,28.607
2021,2,Kansas,Wichita,Men's Athletic Footwear,222,71.833,828.0
2021,2,Kansas,Wichita,Men's Street Footwear,683,215.846,76.423
2021,2,Kansas,Wichita,Women's Apparel,423,66.764,886.75
2021,2,Kansas,Wichita,Women's Athletic Footwear,192,870.0,388.5
2021,2,Kansas,Wichita,Women's Street Footwear,284,69.211,756.25
2021,2,Kentucky,Louisville,Men's Apparel,254,102.592,36.218
2021,2,Kentucky,Louisville,Men's Athletic Footwear,531,130.362,45.999
2021,2,Kentucky,Louisville,Men's Street Footwear,1000,238.8,96.276
2021,2,Kentucky,Louisville,Women's Apparel,378,123.042,49.551
2021,2,Kentucky,Louisville,Women's Athletic Footwear,159,44.906,641.5
2021,2,Kentucky,Louisville,Women's Street Footwear,599,97.232,39.228
2021,2,Louisiana,New Orleans,Men's Apparel,279,91.697,862.844
2021,2,Louisiana,New Orleans,Men's Athletic Footwear,954,220.608,67.002
2021,2,Louisiana,New Orleans,Men's Street Footwear,988,163.599,49.527
2021,2,Louisiana,New Orleans,Women's Apparel,611,177.562,62.832
2021,2,Louisiana,New Orleans,Women's Athletic Footwear,398,118.187,47.93
2021,2,Louisiana,New Orleans,Women's Street Footwear,681,156.686,47.663
2021,2,Maryland,Baltimore,Men's Apparel,156,57.521,588.875
2021,2,Maryland,Baltimore,Men's Athletic Footwear,286,92.257,32.538
2021,2,Maryland,Baltimore,Men's Street Footwear,719,235.616,83.30799999999999
2021,2,Maryland,Baltimore,Women's Apparel,288,80.892,944.625
2021,2,Maryland,Baltimore,Women's Athletic Footwear,64,407.0,201.25
2021,2,Maryland,Baltimore,Women's Street Footwear,344,84.363,983.0
2021,2,Massachusetts,Boston,Men's Apparel,244,78.876,1281.75
2021,2,Massachusetts,Boston,Men's Athletic Footwear,358,106.31,48.29
2021,2,Massachusetts,Boston,Men's Street Footwear,926,271.669,123.126
2021,2,Massachusetts,Boston,Women's Apparel,405,105.25,799.254
2021,2,Massachusetts,Boston,Women's Athletic Footwear,393,91.701,1496.875
2021,2,Massachusetts,Boston,Women's Street Footwear,434,100.817,884.909
2021,2,Michigan,Detroit,Men's Apparel,576,207.666,83.841
2021,2,Michigan,Detroit,Men's Athletic Footwear,419,100.132,35.415
2021,2,Michigan,Detroit,Men's Street Footwear,857,207.778,83.797
2021,2,Michigan,Detroit,Women's Apparel,688,197.054,108.926
2021,2,Michigan,Detroit,Women's Athletic Footwear,484,115.552,40.87
2021,2,Michigan,Detroit,Women's Street Footwear,488,77.147,992.25
2021,2,Mississippi,Jackson,Men's Apparel,644,167.748,59.317
2021,2,Mississippi,Jackson,Men's Athletic Footwear,567,91.924,774.759
2021,2,Mississippi,Jackson,Men's Street Footwear,1099,183.106,73.92
2021,2,Mississippi,Jackson,Women's Apparel,785,131.2,66.124
2021,2,Mississippi,Jackson,Women's Athletic Footwear,514,85.387,890.638
2021,2,Mississippi,Jackson,Women's Street Footwear,656,63.176,1492.0
2021,2,Missouri,St. Louis,Men's Apparel,413,133.344,47.005
2021,2,Missouri,St. Louis,Men's Athletic Footwear,476,96.174,33.952000000000005
2021,2,Missouri,St. Louis,Men's Street Footwear,943,186.7,75.389
2021,2,Missouri,St. Louis,Women's Apparel,520,123.36,62.117
2021,2,Missouri,St. Louis,Women's Athletic Footwear,320,64.18,899.0
2021,2,Missouri,St. Louis,Women's Street Footwear,540,65.36,747.313
2021,2,Montana,Billings,Men's Apparel,2078,881.012,531.123
2021,2,Montana,Billings,Men's Athletic Footwear,3783,1486.642,451.01
2021,2,Montana,Billings,Men's Street Footwear,4063,1388.053,629.405
2021,2,Montana,Billings,Women's Apparel,2960,1431.278,362.328
2021,2,Montana,Billings,Women's Athletic Footwear,2090,737.79,297.521
2021,2,Montana,Billings,Women's Street Footwear,2954,1076.883,488.027
2021,2,New Hampshire,Manchester,Men's Apparel,454,173.584,52.798
2021,2,New Hampshire,Manchester,Men's Athletic Footwear,354,129.817,45.986
2021,2,New Hampshire,Manchester,Men's Street Footwear,932,332.79,117.527
2021,2,New Hampshire,Manchester,Women's Apparel,597,196.472,69.575
2021,2,New Hampshire,Manchester,Women's Athletic Footwear,326,94.544,745.047
2021,2,New Hampshire,Manchester,Women's Street Footwear,441,129.726,682.366
2021,2,New Jersey,Newark,Men's Apparel,222,80.677,794.625
2021,2,New Jersey,Newark,Men's Athletic Footwear,254,81.998,1031.0
2021,2,New Jersey,Newark,Men's Street Footwear,699,225.811,90.906
2021,2,New Jersey,Newark,Women's Apparel,349,98.618,39.755
2021,2,New Jersey,Newark,Women's Athletic Footwear,130,900.0,473.0
2021,2,New Jersey,Newark,Women's Street Footwear,315,76.885,870.5
2021,2,New Mexico,Albuquerque,Men's Apparel,316,104.538,706.069
2021,2,New Mexico,Albuquerque,Men's Athletic Footwear,636,167.492,67.819
2021,2,New Mexico,Albuquerque,Men's Street Footwear,795,157.655,63.713
2021,2,New Mexico,Albuquerque,Women's Apparel,644,189.164,47.992
2021,2,New Mexico,Albuquerque,Women's Athletic Footwear,440,129.571,1020.872
2021,2,New Mexico,Albuquerque,Women's Street Footwear,624,167.208,59.302
2021,2,New York,Albany,Men's Apparel,704,310.2,109.417
2021,2,New York,Albany,Men's Athletic Footwear,645,205.365,62.2
2021,2,New York,Albany,Men's Street Footwear,1088,348.806,175.372
2021,2,New York,Albany,Women's Apparel,832,300.144,151.142
2021,2,New York,Albany,Women's Athletic Footwear,608,194.921,59.067
2021,2,New York,Albany,Women's Street Footwear,693,169.147,59.782
2021,2,North Carolina,Charlotte,Men's Apparel,780,277.92,98.46
2021,2,North Carolina,Charlotte,Men's Athletic Footwear,618,170.969,60.548
2021,2,North Carolina,Charlotte,Men's Street Footwear,1056,296.142,119.196
2021,2,North Carolina,Charlotte,Women's Apparel,903,215.887,108.532
2021,2,North Carolina,Charlotte,Women's Athletic Footwear,667,161.618,65.059
2021,2,North Carolina,Charlotte,Women's Street Footwear,683,134.884,54.317
2021,2,North Dakota,Fargo,Men's Apparel,226,80.892,28.613
2021,2,North Dakota,Fargo,Men's Athletic Footwear,195,46.26,595.75
2021,2,North Dakota,Fargo,Men's Street Footwear,645,154.06,46.786
2021,2,North Dakota,Fargo,Women's Apparel,344,70.337,836.5
2021,2,North Dakota,Fargo,Women's Athletic Footwear,130,900.0,401.0
2021,2,North Dakota,Fargo,Women's Street Footwear,256,41.064,448.0
2021,2,Ohio,Columbus,Men's Apparel,572,207.502,73.176
2021,2,Ohio,Columbus,Men's Athletic Footwear,258,82.204,29.014
2021,2,Ohio,Columbus,Men's Street Footwear,688,225.244,90.779
2021,2,Ohio,Columbus,Women's Apparel,693,169.147,85.03
2021,2,Ohio,Columbus,Women's Athletic Footwear,476,115.429,46.465
2021,2,Ohio,Columbus,Women's Street Footwear,313,76.827,998.0
2021,2,Oklahoma,Oklahoma City,Men's Apparel,410,92.09,847.824
2021,2,Oklahoma,Oklahoma City,Men's Athletic Footwear,390,65.27,1292.875
2021,2,Oklahoma,Oklahoma City,Men's Street Footwear,966,157.398,55.72
2021,2,Oklahoma,Oklahoma City,Women's Apparel,560,73.332,1649.0
2021,2,Oklahoma,Oklahoma City,Women's Athletic Footwear,282,1836.0,889.0
2021,2,Oklahoma,Oklahoma City,Women's Street Footwear,465,1036.05,916.75
2021,2,Oregon,Portland,Men's Apparel,206,59.222,1457.5
2021,2,Oregon,Portland,Men's Athletic Footwear,640,188.6,76.079
2021,2,Oregon,Portland,Men's Street Footwear,815,183.82,74.339
2021,2,Oregon,Portland,Women's Apparel,508,135.889,1000.258
2021,2,Oregon,Portland,Women's Athletic Footwear,322,84.118,790.086
2021,2,Oregon,Portland,Women's Street Footwear,652,189.408,76.488
2021,2,Rhode Island,Providence,Men's Apparel,200,59.045,1094.875
2021,2,Rhode Island,Providence,Men's Athletic Footwear,244,63.201,1247.0
2021,2,Rhode Island,Providence,Men's Street Footwear,795,209.07,63.557
2021,2,Rhode Island,Providence,Women's Apparel,367,82.974,1009.637
2021,2,Rhode Island,Providence,Women's Athletic Footwear,79,712.0,354.0
2021,2,Rhode Island,Providence,Women's Street Footwear,330,63.42,1163.0
2021,2,South Carolina,Charleston,Men's Apparel,889,359.261,126.853
2021,2,South Carolina,Charleston,Men's Athletic Footwear,813,225.142,79.631
2021,2,South Carolina,Charleston,Men's Street Footwear,1238,350.192,140.971
2021,2,South Carolina,Charleston,Women's Apparel,1016,287.344,144.774
2021,2,South Carolina,Charleston,Women's Athletic Footwear,794,224.327,68.135
2021,2,South Carolina,Charleston,Women's Street Footwear,844,172.637,69.638
2021,2,South Dakota,Sioux Falls,Men's Apparel,221,89.708,1024.625
2021,2,South Dakota,Sioux Falls,Men's Athletic Footwear,226,62.984,764.375
2021,2,South Dakota,Sioux Falls,Men's Street Footwear,677,188.918,66.639
2021,2,South Dakota,Sioux Falls,Women's Apparel,355,98.81,39.908
2021,2,South Dakota,Sioux Falls,Women's Athletic Footwear,125,860.0,373.5
2021,2,South Dakota,Sioux Falls,Women's Street Footwear,293,57.882,701.875
2021,2,Utah,Salt Lake City,Men's Apparel,596,137.842,48.803
2021,2,Utah,Salt Lake City,Men's Athletic Footwear,564,147.116,52.202
2021,2,Utah,Salt Lake City,Men's Street Footwear,720,141.759,50.157
2021,2,Utah,Salt Lake City,Women's Apparel,730,118.326,59.674
2021,2,Utah,Salt Lake City,Women's Athletic Footwear,480,63.141,1476.0
2021,2,Utah,Salt Lake City,Women's Street Footwear,561,146.612,51.7
2021,2,Vermont,Burlington,Men's Apparel,356,129.6,1000.014
2021,2,Vermont,Burlington,Men's Athletic Footwear,410,131.52,53.073
2021,2,Vermont,Burlington,Men's Street Footwear,966,315.144,127.458
2021,2,Vermont,Burlington,Women's Apparel,517,153.65,62.234
2021,2,Vermont,Burlington,Women's Athletic Footwear,243,63.06,1313.0
2021,2,Vermont,Burlington,Women's Street Footwear,486,126.486,38.556
2021,2,Virginia,Richmond,Men's Apparel,202,58.977,1409.5
2021,2,Virginia,Richmond,Men's Athletic Footwear,720,165.492,66.867
2021,2,Virginia,Richmond,Men's Street Footwear,1256,293.456,147.945
2021,2,Virginia,Richmond,Women's Apparel,513,136.288,41.48
2021,2,Virginia,Richmond,Women's Athletic Footwear,322,83.996,764.102
2021,2,Virginia,Richmond,Women's Street Footwear,820,131.34,40.024
2021,2,West Virginia,Charleston,Men's Apparel,315,128.12,51.654
2021,2,West Virginia,Charleston,Men's Athletic Footwear,163,45.042,609.313
2021,2,West Virginia,Charleston,Men's Street Footwear,613,170.666,68.84
2021,2,West Virginia,Charleston,Women's Apparel,455,90.02,36.361
2021,2,West Virginia,Charleston,Women's Athletic Footwear,224,62.916,907.5
2021,2,West Virginia,Charleston,Women's Street Footwear,221,44.854,534.313
2021,2,Wisconsin,Milwaukee,Men's Apparel,188,61.444,911.0
2021,2,Wisconsin,Milwaukee,Men's Athletic Footwear,252,71.768,930.0
2021,2,Wisconsin,Milwaukee,Men's Street Footwear,710,197.94,79.992
2021,2,Wisconsin,Milwaukee,Women's Apparel,315,947.5,479.0
2021,2,Wisconsin,Milwaukee,Women's Athletic Footwear,95,478.75,203.625
2021,2,Wisconsin,Milwaukee,Women's Street Footwear,323,64.252,897.875
2021,2,Wyoming,Cheyenne,Men's Apparel,645,256.815,77.794
2021,2,Wyoming,Cheyenne,Men's Athletic Footwear,455,143.78,50.701
2021,2,Wyoming,Cheyenne,Men's Street Footwear,563,138.051,48.653
2021,2,Wyoming,Cheyenne,Women's Apparel,774,246.612,62.579
2021,2,Wyoming,Cheyenne,Women's Athletic Footwear,548,152.686,53.952000000000005
2021,2,Wyoming,Cheyenne,Women's Street Footwear,438,143.432,50.544
2021,3,Alaska,Anchorage,Men's Apparel,228,117.142,29.761
2021,3,Alaska,Anchorage,Men's Athletic Footwear,315,140.88,49.815
2021,3,Alaska,Anchorage,Men's Street Footwear,698,307.859,108.886
2021,3,Alaska,Anchorage,Women's Apparel,347,155.066,46.901
2021,3,Alaska,Anchorage,Women's Athletic Footwear,161,64.264,685.625
2021,3,Alaska,Anchorage,Women's Street Footwear,344,126.579,31.985
2021,3,Arizona,Phoenix,Men's Apparel,195,72.023,1218.625
2021,3,Arizona,Phoenix,Men's Athletic Footwear,561,183.968,74.448
2021,3,Arizona,Phoenix,Men's Street Footwear,805,210.005,74.378
2021,3,Arizona,Phoenix,Women's Apparel,520,170.595,43.348
2021,3,Arizona,Phoenix,Women's Athletic Footwear,361,118.28,996.845
2021,3,Arizona,Phoenix,Women's Street Footwear,560,183.862,65.285
2021,3,Arkansas,Little Rock,Men's Apparel,403,91.692,1832.625
2021,3,Arkansas,Little Rock,Men's Athletic Footwear,530,68.458,1458.75
2021,3,Arkansas,Little Rock,Men's Street Footwear,1032,135.348,54.779
2021,3,Arkansas,Little Rock,Women's Apparel,564,92.188,37.278
2021,3,Arkansas,Little Rock,Women's Athletic Footwear,330,42.19,1103.0
2021,3,Arkansas,Little Rock,Women's Street Footwear,550,1811.0,892.0
